,ds,region,market,account_type,funnel,Identifier,X,y,anomaly_2021,covid_year_dummy,Covid_Year_Dummy,weekday_or_weekend,Month of Ds,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,new_confirmed,floor,AOV,ROAS,cap
147,2018-01-04,Canada,Canada,-,Brand,L,679.9700131192802,254.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,423.53519720756674
148,2018-01-05,Canada,Canada,-,Brand,L,562.4599998891354,198.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,350.3413420859548
149,2018-01-06,Canada,Canada,-,Brand,L,0.0,6.0,0.0,0.0,0.0,1.0,January,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
150,2018-01-07,Canada,Canada,-,Brand,L,0.0,6.0,0.0,0.0,0.0,1.0,January,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
151,2018-01-08,Canada,Canada,-,Brand,L,755.4399959668515,287.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,470.5434379415455
152,2018-01-09,Canada,Canada,-,Brand,L,819.6699978634717,298.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,510.5505941323515
153,2018-01-10,Canada,Canada,-,Brand,L,756.5600059647115,314.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,471.24106231639405
154,2018-01-11,Canada,Canada,-,Brand,L,698.6300040315838,370.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,435.15800818224363
155,2018-01-12,Canada,Canada,-,Brand,L,662.1500168032944,291.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,412.4355964776664
156,2018-01-13,Canada,Canada,-,Brand,L,0.0,2.0,0.0,0.0,0.0,1.0,January,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
157,2018-01-14,Canada,Canada,-,Brand,L,0.0,2.0,0.0,0.0,0.0,1.0,January,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
158,2018-01-15,Canada,Canada,-,Brand,L,718.7100085485728,334.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,447.6653077821451
159,2018-01-16,Canada,Canada,-,Brand,L,677.6399861238897,355.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,422.0838854968273
160,2018-01-17,Canada,Canada,-,Brand,L,740.090000756085,313.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,460.98233506451794
161,2018-01-18,Canada,Canada,-,Brand,L,724.019979113713,255.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,450.9727469148741
162,2018-01-19,Canada,Canada,-,Brand,L,616.7700076662004,306.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,384.1695983478507
163,2018-01-20,Canada,Canada,-,Brand,L,0.0,8.0,0.0,0.0,0.0,1.0,January,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
164,2018-01-21,Canada,Canada,-,Brand,L,0.0,5.0,0.0,0.0,0.0,1.0,January,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
165,2018-01-22,Canada,Canada,-,Brand,L,748.0399831589314,322.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,465.934167203909
166,2018-01-23,Canada,Canada,-,Brand,L,818.9000018537046,316.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,510.0709841413906
167,2018-01-24,Canada,Canada,-,Brand,L,643.1900189630692,353.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,400.62591918399113
168,2018-01-25,Canada,Canada,-,Brand,L,593.0099858306348,316.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,369.37011404762603
169,2018-01-26,Canada,Canada,-,Brand,L,547.6699882820249,222.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,341.1290380698057
170,2018-01-27,Canada,Canada,-,Brand,L,0.0,13.0,0.0,0.0,0.0,1.0,January,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
171,2018-01-28,Canada,Canada,-,Brand,L,0.0,16.0,0.0,0.0,0.0,1.0,January,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
172,2018-01-29,Canada,Canada,-,Brand,L,657.78999963589,273.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,409.719857996268
173,2018-01-30,Canada,Canada,-,Brand,L,655.7099865507333,274.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,408.42427328632635
174,2018-01-31,Canada,Canada,-,Brand,L,748.9299898184835,333.0,0.0,0.0,0.0,0.0,January,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,466.4885286298494
175,2018-02-01,Canada,Canada,-,Brand,L,776.5100071337074,305.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,483.6673862959482
176,2018-02-02,Canada,Canada,-,Brand,L,665.3299948573112,321.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,414.416320048174
177,2018-02-03,Canada,Canada,-,Brand,L,0.0,3.0,0.0,0.0,0.0,1.0,February,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
178,2018-02-04,Canada,Canada,-,Brand,L,0.0,1.0,0.0,0.0,0.0,1.0,February,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
179,2018-02-05,Canada,Canada,-,Brand,L,814.169982705265,359.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,507.124781288062
180,2018-02-06,Canada,Canada,-,Brand,L,815.2900026123972,392.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,507.8224118351321
181,2018-02-07,Canada,Canada,-,Brand,L,742.889977315441,338.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,462.7263658325856
182,2018-02-08,Canada,Canada,-,Brand,L,714.3400146327913,327.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,444.94335505010343
183,2018-02-09,Canada,Canada,-,Brand,L,627.5000007301574,345.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,390.85302502946473
184,2018-02-10,Canada,Canada,-,Brand,L,0.0,4.0,0.0,0.0,0.0,1.0,February,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
185,2018-02-11,Canada,Canada,-,Brand,L,0.0,12.0,0.0,0.0,0.0,1.0,February,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
186,2018-02-12,Canada,Canada,-,Brand,L,552.6600017920136,265.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,344.2371844810368
187,2018-02-13,Canada,Canada,-,Brand,L,650.0399866309017,397.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,404.8925814648055
188,2018-02-14,Canada,Canada,-,Brand,L,582.059997174889,290.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,362.54965797566337
189,2018-02-15,Canada,Canada,-,Brand,L,593.1699980534611,342.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,369.46978139624844
190,2018-02-16,Canada,Canada,-,Brand,L,570.090007385239,292.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,355.0938703845676
191,2018-02-17,Canada,Canada,-,Brand,L,0.0,292.0,0.0,0.0,0.0,1.0,February,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
192,2018-02-18,Canada,Canada,-,Brand,L,0.0,292.0,0.0,0.0,0.0,1.0,February,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
193,2018-02-19,Canada,Canada,-,Brand,L,417.19999792613083,156.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,259.8627586326278
194,2018-02-20,Canada,Canada,-,Brand,L,891.4199846610425,316.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,555.2417484797986
195,2018-02-21,Canada,Canada,-,Brand,L,857.2199954111128,318.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,533.939486744729
196,2018-02-22,Canada,Canada,-,Brand,L,932.8100093472748,293.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,581.0224916444745
197,2018-02-23,Canada,Canada,-,Brand,L,793.9100069887935,267.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,494.5053824249668
198,2018-02-24,Canada,Canada,-,Brand,L,0.0,13.0,0.0,0.0,0.0,1.0,February,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
199,2018-02-25,Canada,Canada,-,Brand,L,0.0,7.0,0.0,0.0,0.0,1.0,February,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
200,2018-02-26,Canada,Canada,-,Brand,L,949.2700041588392,316.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,591.2749836868385
201,2018-02-27,Canada,Canada,-,Brand,L,1027.8100139163432,403.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,640.1954623543196
202,2018-02-28,Canada,Canada,-,Brand,L,665.8299970254303,350.0,0.0,0.0,0.0,0.0,February,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,414.7277580716055
203,2018-03-01,Canada,Canada,-,Brand,L,699.179990567267,331.0,0.0,0.0,0.0,0.0,March,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,435.50058013594423
204,2018-03-02,Canada,Canada,-,Brand,L,637.0200003422794,335.0,0.0,0.0,0.0,0.0,March,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,396.782779041174
205,2018-03-03,Canada,Canada,-,Brand,L,0.0,4.0,0.0,0.0,0.0,1.0,March,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
206,2018-03-04,Canada,Canada,-,Brand,L,0.0,17.0,0.0,0.0,0.0,1.0,March,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
207,2018-03-05,Canada,Canada,-,Brand,L,1016.3599940165881,364.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,633.0635501483284
208,2018-03-06,Canada,Canada,-,Brand,L,1065.2899956330657,377.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,663.5407439718244
209,2018-03-07,Canada,Canada,-,Brand,L,1218.270018659532,359.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,758.8279227756442
210,2018-03-08,Canada,Canada,-,Brand,L,1102.510008415207,356.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,686.7240978692073
211,2018-03-09,Canada,Canada,-,Brand,L,991.6399868391455,124.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,617.6661165661596
212,2018-03-10,Canada,Canada,-,Brand,L,9.409999983385205,124.0,0.0,0.0,0.0,2.0,MarchMarch,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,5.861238174906285
213,2018-03-11,Canada,Canada,-,Brand,L,5.3799999095499516,124.0,0.0,0.0,0.0,2.0,MarchMarch,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3.351058544795291
214,2018-03-12,Canada,Canada,-,Brand,L,846.2799990568309,147.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,527.1252546110128
215,2018-03-13,Canada,Canada,-,Brand,L,732.9299925807863,148.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,456.52255681544256
216,2018-03-14,Canada,Canada,-,Brand,L,574.3400007225573,105.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,357.74107795478756
217,2018-03-15,Canada,Canada,-,Brand,L,696.8400081358851,148.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,434.0430674494785
218,2018-03-16,Canada,Canada,-,Brand,L,755.1099963653833,98.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,470.33788998562153
219,2018-03-17,Canada,Canada,-,Brand,L,10.309999890625477,22.0,0.0,0.0,0.0,2.0,MarchMarch,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,6.421824128470878
220,2018-03-18,Canada,Canada,-,Brand,L,5.900000095367432,2.0,0.0,0.0,0.0,2.0,MarchMarch,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3.6749528004226253
221,2018-03-19,Canada,Canada,-,Brand,L,801.7300001531839,163.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,499.37624773246523
222,2018-03-20,Canada,Canada,-,Brand,L,635.9199973549694,146.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,396.0976164999289
223,2018-03-21,Canada,Canada,-,Brand,L,21.579999797046185,86.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,13.441606678878482
224,2018-03-22,Canada,Canada,-,Brand,L,79.51999889686704,65.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,49.530887781696954
225,2018-03-23,Canada,Canada,-,Brand,L,136.3000006545335,69.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,84.89763745873117
226,2018-03-24,Canada,Canada,-,Brand,L,1.1599999442696571,69.0,0.0,0.0,0.0,2.0,MarchMarch,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,0.7225330465724991
227,2018-03-25,Canada,Canada,-,Brand,L,0.9300000034272671,25.0,0.0,0.0,0.0,2.0,MarchMarch,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,0.5792722138549802
228,2018-03-26,Canada,Canada,-,Brand,L,188.05999972298744,57.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,117.13756126412922
229,2018-03-27,Canada,Canada,-,Brand,L,564.4700031597166,225.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,351.5933195484435
230,2018-03-28,Canada,Canada,-,Brand,L,743.5900022126734,222.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,463.1623926825631
231,2018-03-29,Canada,Canada,-,Brand,L,734.5400050189347,248.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,457.52539064979015
232,2018-03-30,Canada,Canada,-,Brand,L,246.72000047378242,18.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,153.6753122043692
233,2018-03-31,Canada,Canada,-,Brand,L,6.279999924823642,4.0,0.0,0.0,0.0,2.0,MarchMarch,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3.91164456565102
234,2018-04-01,Canada,Canada,-,Brand,L,11.280000001192093,3.0,0.0,0.0,0.0,2.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,7.026011342897532
235,2018-04-02,Canada,Canada,-,Brand,L,664.2200049050153,196.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,413.7249368926324
236,2018-04-03,Canada,Canada,-,Brand,L,822.069995986298,384.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,512.0454889933557
237,2018-04-04,Canada,Canada,-,Brand,L,833.8699883017688,377.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,519.395389688909
238,2018-04-05,Canada,Canada,-,Brand,L,754.7700064610691,363.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,470.126119336337
239,2018-04-06,Canada,Canada,-,Brand,L,653.5500034838915,269.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,407.078877406318
240,2018-04-07,Canada,Canada,-,Brand,L,15.800000011920929,4.0,0.0,0.0,0.0,2.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,9.841398873209728
241,2018-04-08,Canada,Canada,-,Brand,L,12.139999907463789,7.0,0.0,0.0,0.0,2.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,7.561682362021395
242,2018-04-09,Canada,Canada,-,Brand,L,761.4999928660693,336.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,474.31804848652143
243,2018-04-10,Canada,Canada,-,Brand,L,716.8200027178976,411.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,446.4880735265544
244,2018-04-11,Canada,Canada,-,Brand,L,745.2700005453079,412.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,464.20881886517753
245,2018-04-12,Canada,Canada,-,Brand,L,666.4700028467923,389.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,415.1264006389756
246,2018-04-13,Canada,Canada,-,Brand,L,636.4200044274331,347.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,396.40905757814596
247,2018-04-14,Canada,Canada,-,Brand,L,12.379999905824661,8.0,0.0,0.0,0.0,2.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,7.711171964025001
248,2018-04-15,Canada,Canada,-,Brand,L,11.170000072568655,7.0,0.0,0.0,0.0,2.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,6.95749531930316
249,2018-04-16,Canada,Canada,-,Brand,L,864.0600203815848,268.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,538.1999559843708
250,2018-04-17,Canada,Canada,-,Brand,L,1008.5899779871103,437.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,628.2238142660733
251,2018-04-18,Canada,Canada,-,Brand,L,1118.8899892847983,401.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,696.9267513598129
252,2018-04-19,Canada,Canada,-,Brand,L,899.9000062309206,425.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,560.5237278886358
253,2018-04-20,Canada,Canada,-,Brand,L,640.9699980542064,320.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,399.2431273324404
254,2018-04-21,Canada,Canada,-,Brand,L,0.0,9.0,0.0,0.0,0.0,2.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
255,2018-04-22,Canada,Canada,-,Brand,L,0.0,8.0,0.0,0.0,0.0,2.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
256,2018-04-23,Canada,Canada,-,Brand,L,726.5199995897714,404.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,452.5299430337044
257,2018-04-24,Canada,Canada,-,Brand,L,829.5600118972359,398.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,516.7108202649134
258,2018-04-25,Canada,Canada,-,Brand,L,768.9800107069314,474.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,478.97715222671803
259,2018-04-26,Canada,Canada,-,Brand,L,808.2799859195945,406.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,503.4560592826208
260,2018-04-27,Canada,Canada,-,Brand,L,769.9499973393977,329.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,479.58133104599534
261,2018-04-28,Canada,Canada,-,Brand,L,0.05000000074505806,41.0,0.0,0.0,0.0,2.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,0.031143667760863192
262,2018-04-29,Canada,Canada,-,Brand,L,0.11999999731779099,7.0,0.0,0.0,0.0,2.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,0.07474479984161082
263,2018-04-30,Canada,Canada,-,Brand,L,916.7699979599565,504.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,571.0315960828085
264,2018-05-01,Canada,Canada,-,Brand,L,975.6400069538505,493.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,607.7001555601015
265,2018-05-02,Canada,Canada,-,Brand,L,853.979994662106,419.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,531.9213766373609
266,2018-05-03,Canada,Canada,-,Brand,L,813.9299939796327,408.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,506.9752987075406
267,2018-05-04,Canada,Canada,-,Brand,L,942.4499952867628,347.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,587.0269819413769
268,2018-05-05,Canada,Canada,-,Brand,L,0.15000000223517418,6.0,0.0,0.0,0.0,2.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,0.09343100328258959
269,2018-05-06,Canada,Canada,-,Brand,L,0.0,11.0,0.0,0.0,0.0,2.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
270,2018-05-07,Canada,Canada,-,Brand,L,1246.6700042523444,481.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,776.5175168263656
271,2018-05-08,Canada,Canada,-,Brand,L,1161.0099994968623,413.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,723.1621830514483
272,2018-05-09,Canada,Canada,-,Brand,L,973.0499935913831,461.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,606.0869052710033
273,2018-05-10,Canada,Canada,-,Brand,L,975.970001919195,42.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,607.9057006283077
274,2018-05-11,Canada,Canada,-,Brand,L,872.639983523637,341.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,543.5441863346662
275,2018-05-12,Canada,Canada,-,Brand,L,0.15000000223517418,77.0,0.0,0.0,0.0,2.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,0.09343100328258959
276,2018-05-13,Canada,Canada,-,Brand,L,0.0,29.0,0.0,0.0,0.0,2.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,3309.8742247854957
277,2018-05-14,Canada,Canada,-,Brand,L,1018.8099949024614,470.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,634.5895903976578
278,2018-05-15,Canada,Canada,-,Brand,L,933.2600067500024,418.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,581.3027830323739
279,2018-05-16,Canada,Canada,-,Brand,L,735.6300050020217,416.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,458.2043225863254
280,2018-05-17,Canada,Canada,-,Brand,L,697.9500079005957,425.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,434.73445671691167
281,2018-05-18,Canada,Canada,-,Brand,L,551.1899981852619,346.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,343.32155841596176
282,2018-05-19,Canada,Canada,-,Brand,L,123.24999934062362,62.0,0.0,0.0,0.0,2.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,76.76913947587047
283,2018-05-20,Canada,Canada,-,Brand,L,92.79999937862158,12.0,0.0,0.0,0.0,2.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,57.80264611579548
284,2018-05-21,Canada,Canada,-,Brand,L,238.150000680238,46.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,148.3372877582957
285,2018-05-22,Canada,Canada,-,Brand,L,990.4400021024047,418.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,616.9186780581141
286,2018-05-23,Canada,Canada,-,Brand,L,1101.0099976751953,409.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,685.7897811606367
287,2018-05-24,Canada,Canada,-,Brand,L,935.6200027689338,406.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,582.7727616490806
288,2018-05-25,Canada,Canada,-,Brand,L,990.8600035849961,414.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,617.1802857868737
289,2018-05-26,Canada,Canada,-,Brand,L,3.000000014901161,77.0,0.0,0.0,0.0,2.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,1.8686200470887193
