,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,anomaly_2022,power,growth,MAPE,period_AE
0,Canada,-,Non_Brand,122,0.00075,0.075,1.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,additive,na,linear,22.88,13.63
0,Canada,-,Non_Brand,122,0.00075,0.075,1.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,linear,22.88,13.63
0,Canada,-,Non_Brand,122,0.00075,0.075,1.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,na,logistic,46.08,43.46
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,22.21,23.630000000000003
0,Canada,-,Non_Brand,122,0.00075,0.075,1.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,additive,na,logistic,46.08,43.46
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,na,na,na,na,na,na,na,additive,na,linear,22.21,23.630000000000003
0,Canada,-,Non_Brand,122,0.00075,0.075,1.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,logistic,46.08,43.46
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,na,na,na,na,na,na,na,multiplicative,na,linear,22.21,23.630000000000003
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,66.65,67.49000000000001
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,Default,na,na,na,na,na,na,na,na,linear,22.16,23.549999999999997
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,na,na,na,na,na,na,na,additive,na,logistic,66.65,67.49000000000001
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,Default,na,na,na,na,na,na,additive,na,linear,22.16,23.549999999999997
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,na,na,na,na,na,na,na,multiplicative,na,logistic,66.65,67.49000000000001
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,Default,na,na,na,na,na,na,multiplicative,na,linear,22.16,23.549999999999997
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,Default,na,na,na,na,na,na,na,na,logistic,66.65,67.49000000000001
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,Custom,na,na,na,na,na,na,na,na,linear,21.8,22.8
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,Default,na,na,na,na,na,na,additive,na,logistic,66.65,67.49000000000001
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,Default,na,na,na,na,na,na,multiplicative,na,logistic,66.65,67.49000000000001
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,Custom,na,na,na,na,na,na,additive,na,linear,21.8,22.8
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,Custom,na,na,na,na,na,na,multiplicative,na,linear,21.8,22.8
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,Custom,na,na,na,na,na,na,na,na,logistic,66.62,67.46
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,na,na,na,na,na,na,na,na,na,linear,21.82,22.91
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,Custom,na,na,na,na,na,na,additive,na,logistic,66.62,67.46
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,na,na,na,na,na,na,na,additive,na,linear,21.82,22.91
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,na,Custom,na,na,na,na,na,na,multiplicative,na,logistic,66.62,67.46
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,na,na,na,na,na,na,na,multiplicative,na,linear,21.82,22.91
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,na,na,na,na,na,na,na,na,na,logistic,46.93,48.13
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,na,na,na,na,na,na,na,additive,na,logistic,46.93,48.13
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,Default,na,na,na,na,na,na,na,na,linear,21.62,22.509999999999998
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,46.93,48.13
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,Default,na,na,na,na,na,na,additive,na,linear,21.62,22.509999999999998
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,Default,na,na,na,na,na,na,multiplicative,na,linear,21.62,22.509999999999998
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,Default,na,na,na,na,na,na,na,na,logistic,46.91,48.120000000000005
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,Default,na,na,na,na,na,na,additive,na,logistic,46.91,48.120000000000005
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,Custom,na,na,na,na,na,na,na,na,linear,21.55,22.28
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,Default,na,na,na,na,na,na,multiplicative,na,logistic,46.91,48.120000000000005
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,Custom,na,na,na,na,na,na,additive,na,linear,21.55,22.28
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,Custom,na,na,na,na,na,na,multiplicative,na,linear,21.55,22.28
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,Custom,na,na,na,na,na,na,na,na,logistic,47.15,48.35
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,21.84,22.97
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,Custom,na,na,na,na,na,na,additive,na,logistic,47.15,48.35
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,na,na,na,na,na,na,na,additive,na,linear,21.84,22.97
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,additive,Custom,na,na,na,na,na,na,multiplicative,na,logistic,47.15,48.35
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,66.65,67.49000000000001
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,21.84,22.97
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,na,na,na,na,na,na,na,additive,na,logistic,66.65,67.49000000000001
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,na,linear,22.02,23.26
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,na,na,na,na,na,na,na,multiplicative,na,logistic,66.65,67.49000000000001
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,Default,na,na,na,na,na,na,additive,na,linear,22.02,23.26
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,linear,22.02,23.26
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,na,logistic,66.65,67.49000000000001
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,na,linear,22.03,23.21
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,Default,na,na,na,na,na,na,additive,na,logistic,66.65,67.49000000000001
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,logistic,66.65,67.49000000000001
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,Custom,na,na,na,na,na,na,additive,na,linear,22.03,23.21
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,linear,22.03,23.21
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,na,logistic,66.62,67.46
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,23.38,24.92
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,Custom,na,na,na,na,na,na,additive,na,logistic,66.62,67.46
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,na,na,na,na,na,na,na,additive,na,linear,23.38,24.92
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,additive,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,logistic,66.62,67.46
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,na,na,na,na,na,na,na,multiplicative,na,linear,23.38,24.92
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,66.06,66.85
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,Default,na,na,na,na,na,na,na,na,linear,22.88,24.39
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,na,na,na,na,na,na,na,additive,na,logistic,66.06,66.85
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,Default,na,na,na,na,na,na,additive,na,linear,22.88,24.39
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,na,na,na,na,na,na,na,multiplicative,na,logistic,66.06,66.85
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,Default,na,na,na,na,na,na,multiplicative,na,linear,22.88,24.39
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,Default,na,na,na,na,na,na,na,na,logistic,66.08,66.86999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,Default,na,na,na,na,na,na,additive,na,logistic,66.08,66.86999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,na,linear,21.78,22.39
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,Default,na,na,na,na,na,na,multiplicative,na,logistic,66.08,66.86999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,Custom,na,na,na,na,na,na,additive,na,linear,21.78,22.39
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,na,logistic,65.68,66.47999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,Custom,na,na,na,na,na,na,multiplicative,na,linear,21.78,22.39
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,22.71,24.09
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,Custom,na,na,na,na,na,na,additive,na,logistic,65.68,66.47999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,na,na,na,na,na,na,na,additive,na,linear,22.71,24.09
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,na,Custom,na,na,na,na,na,na,multiplicative,na,logistic,65.68,66.47999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,47.19,48.33
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,linear,22.71,24.09
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,na,linear,23.74,25.27
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,na,na,na,na,na,na,na,additive,na,logistic,47.19,48.33
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,Default,na,na,na,na,na,na,additive,na,linear,23.74,25.27
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,47.19,48.33
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,Default,na,na,na,na,na,na,multiplicative,na,linear,23.74,25.27
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,na,logistic,47.15,48.3
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,Custom,na,na,na,na,na,na,na,na,linear,22.86,24.4
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,Default,na,na,na,na,na,na,additive,na,logistic,47.15,48.3
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,Default,na,na,na,na,na,na,multiplicative,na,logistic,47.15,48.3
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,Custom,na,na,na,na,na,na,additive,na,linear,22.86,24.4
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,Custom,na,na,na,na,na,na,na,na,logistic,47.14,48.28
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,Custom,na,na,na,na,na,na,multiplicative,na,linear,22.86,24.4
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,24.12,25.650000000000002
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,Custom,na,na,na,na,na,na,additive,na,logistic,47.14,48.28
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,linear,24.12,25.650000000000002
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,additive,Custom,na,na,na,na,na,na,multiplicative,na,logistic,47.14,48.28
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,24.12,25.650000000000002
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,66.07,66.86
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,na,linear,22.51,23.630000000000003
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,logistic,66.07,66.86
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,additive,na,linear,22.51,23.630000000000003
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,logistic,66.07,66.86
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,linear,22.51,23.630000000000003
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,na,logistic,66.06,66.85
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,additive,na,logistic,66.06,66.85
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,na,linear,19.86,15.06
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,logistic,66.06,66.85
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,additive,na,linear,19.86,15.06
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,na,logistic,65.68,66.47999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,linear,19.86,15.06
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,linear,19.2,20.44
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,additive,na,logistic,65.68,66.47999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,na,na,na,na,na,na,na,additive,na,linear,19.2,20.44
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,logistic,65.68,66.47999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,na,na,na,na,na,na,na,multiplicative,na,linear,19.2,20.44
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,logistic,71.88,72.3
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,Default,na,na,na,na,na,na,na,na,linear,19.44,12.21
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,na,na,na,na,na,na,na,additive,na,logistic,71.88,72.3
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,Default,na,na,na,na,na,na,additive,na,linear,19.44,12.21
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,na,na,na,na,na,na,na,multiplicative,na,logistic,71.88,72.3
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,Default,na,na,na,na,na,na,na,na,logistic,71.87,72.3
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,Default,na,na,na,na,na,na,multiplicative,na,linear,19.44,12.21
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,Default,na,na,na,na,na,na,additive,na,logistic,71.87,72.3
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,Custom,na,na,na,na,na,na,na,na,linear,19.34,20.57
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,Custom,na,na,na,na,na,na,additive,na,linear,19.34,20.57
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,Default,na,na,na,na,na,na,multiplicative,na,logistic,71.87,72.3
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,Custom,na,na,na,na,na,na,na,na,logistic,71.87,72.28999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,Custom,na,na,na,na,na,na,multiplicative,na,linear,19.34,20.57
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,linear,21.54,22.75
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,Custom,na,na,na,na,na,na,additive,na,logistic,71.87,72.28999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,na,na,na,na,na,na,na,additive,na,linear,21.54,22.75
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,na,Custom,na,na,na,na,na,na,multiplicative,na,logistic,71.87,72.28999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,na,na,na,na,na,na,na,multiplicative,na,linear,21.54,22.75
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,logistic,72.25,72.66
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,Default,na,na,na,na,na,na,na,na,linear,22.2,23.400000000000002
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,na,na,na,na,na,na,na,additive,na,logistic,72.25,72.66
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,Default,na,na,na,na,na,na,additive,na,linear,22.2,23.400000000000002
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,72.25,72.66
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,Default,na,na,na,na,na,na,multiplicative,na,linear,22.2,23.400000000000002
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,Default,na,na,na,na,na,na,na,na,logistic,72.25,72.66
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,Default,na,na,na,na,na,na,additive,na,logistic,72.25,72.66
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,Custom,na,na,na,na,na,na,na,na,linear,23.61,24.79
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,Default,na,na,na,na,na,na,multiplicative,na,logistic,72.25,72.66
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,Custom,na,na,na,na,na,na,additive,na,linear,23.61,24.79
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,Custom,na,na,na,na,na,na,na,na,logistic,72.24,72.65
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,Custom,na,na,na,na,na,na,multiplicative,na,linear,23.61,24.79
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,20.91,14.469999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,Custom,na,na,na,na,na,na,additive,na,logistic,72.24,72.65
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,additive,na,linear,20.91,14.469999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,additive,Custom,na,na,na,na,na,na,multiplicative,na,logistic,72.24,72.65
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,20.91,14.469999999999999
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,71.88,72.3
0,Canada,-,Non_Brand,122,0.00075,0.075,0.1,multiplicative,additive,multiplicative,Default,na,na,na,na,na,na,na,na,linear,20.48,11.1
