region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,Month of Ds,AOV,ROAS,floor,cap,new_confirmed
North America,Canada,-,Brand,2021-03-12,1317.8599932485986,869.0,0,0,0,March,42.32,26.36,0,820.8598634695902,7111
North America,Canada,-,Brand,2021-03-13,315.52000042629993,141.0,0,0,1,March,42.32,26.36,0,196.52899837517168,6042
North America,Canada,-,Brand,2021-03-14,331.7799946778003,154.0,0,0,1,March,42.32,26.36,0,206.65691539949944,5343
North America,Canada,-,Brand,2021-03-15,1612.4000058711997,1007.0,0,0,0,March,42.32,26.36,0,1004.3209866437812,7925
North America,Canada,-,Brand,2021-03-16,1294.910011933599,1032.0,0,0,0,March,42.32,26.36,0,806.5649318187538,6007
North America,Canada,-,Brand,2021-03-17,1243.9199843496012,1079.0,0,0,0,March,42.32,26.36,0,774.8046027281544,6825
North America,Canada,-,Brand,2021-03-18,1157.8900056019995,1032.0,0,0,0,March,42.32,26.36,0,721.2188220148561,7426
North America,Canada,-,Brand,2021-03-19,1192.4699943939997,881.0,0,0,0,March,42.32,26.36,0,742.7577753361492,8673
North America,Canada,-,Brand,2021-03-20,384.17999949160014,156.0,0,0,1,March,42.32,26.36,0,239.29548172491917,6862
North America,Canada,-,Brand,2021-03-21,416.8899978811002,120.0,0,0,1,March,42.32,26.36,0,259.6696678673394,6232
North America,Canada,-,Brand,2021-03-22,1863.6899770815985,1047.0,0,0,0,March,42.32,26.36,0,1160.8428118116951,10040
North America,Canada,-,Brand,2021-03-23,1634.8999909390004,896.0,0,0,0,March,42.32,26.36,0,1018.3356276264662,7420
North America,Canada,-,Brand,2021-03-24,1638.2699993921997,1036.0,0,0,0,March,42.32,26.36,0,1020.4347160675422,7968
North America,Canada,-,Brand,2021-03-25,1472.1599895513004,978.0,0,0,0,March,42.32,26.36,0,916.9692184445246,10507
North America,Canada,-,Brand,2021-03-26,1394.4499996734999,849.0,0,0,0,March,42.32,26.36,0,868.5657370367073,10345
North America,Canada,-,Brand,2021-03-27,430.5000036109002,99.0,0,0,1,March,42.32,26.36,0,268.1469776744643,8959
North America,Canada,-,Brand,2021-03-28,444.64999764600014,89.0,0,0,1,March,42.32,26.36,0,276.9606318040776,8295
North America,Canada,-,Brand,2021-03-29,1633.6099903047,1178.0,0,0,0,March,42.32,26.36,0,1017.5321206151202,13118
North America,Canada,-,Brand,2021-03-30,1741.9399972672013,1024.0,0,0,0,March,42.32,26.36,0,1085.0079945170942,9835
North America,Canada,-,Brand,2021-03-31,1734.8799984059992,1010.0,0,0,0,March,42.32,26.36,0,1080.610509404115,11454
North America,Canada,-,Brand,2021-04-01,1637.8199949931002,952.0,0,0,0,April,42.32,26.36,0,1020.1544203217893,11613
North America,Canada,-,Brand,2021-04-02,740.4899975430997,104.0,0,0,0,April,42.32,26.36,0,461.23148240160936,8895
North America,Canada,-,Brand,2021-04-03,485.71999493050055,78.0,0,0,1,April,42.32,26.36,0,302.5420384302456,14301
North America,Canada,-,Brand,2021-04-04,451.71999603700027,61.0,0,0,1,April,42.32,26.36,0,281.36434535764005,8208
North America,Canada,-,Brand,2021-04-05,1628.0100105364006,778.0,0,0,0,April,42.32,26.36,0,1014.0440424796673,20506
North America,Canada,-,Brand,2021-04-06,2101.7699829140006,974.0,0,0,0,April,42.32,26.36,0,1309.1365016449208,14728
North America,Canada,-,Brand,2021-04-07,1863.2900070270985,948.0,0,0,0,April,42.32,26.36,0,1160.5936811255747,14835
North America,Canada,-,Brand,2021-04-08,1771.069994098,898.0,0,0,0,April,42.32,26.36,0,1103.1522931101908,16393
North America,Canada,-,Brand,2021-04-09,1583.8000005265994,867.0,0,0,0,April,42.32,26.36,0,986.5068056210104,18307
North America,Canada,-,Brand,2021-04-10,532.2799995354,71.0,0,0,1,April,42.32,26.36,0,331.5430242852822,14639
North America,Canada,-,Brand,2021-04-11,495.02000145980026,124.0,0,0,1,April,42.32,26.36,0,308.33476461437465,14934
North America,Canada,-,Brand,2021-04-12,2008.6899920647004,1027.0,0,0,0,April,42.32,26.36,0,1251.1594563049503,22193
North America,Canada,-,Brand,2021-04-13,2383.289974514101,812.0,0,0,0,April,42.32,26.36,0,1484.4878007606733,14670
North America,Canada,-,Brand,2021-04-14,2131.859975015201,1021.0,0,0,0,April,42.32,26.36,0,1327.8787557041753,18351
North America,Canada,-,Brand,2021-04-15,1877.0300165463998,1005.0,0,0,0,April,42.32,26.36,0,1169.1519668280505,19170
North America,Canada,-,Brand,2021-04-16,1556.5799985391996,883.0,0,0,0,April,42.32,26.36,0,969.5521919067415,18630
North America,Canada,-,Brand,2021-04-17,608.5999984085,48.0,0,0,1,April,42.32,26.36,0,379.080717345181,14677
North America,Canada,-,Brand,2021-04-18,529.0699962315999,111.0,0,0,1,April,42.32,26.36,0,329.54359878697954,15526
North America,Canada,-,Brand,2021-04-19,2010.4800070320996,1081.0,0,0,0,April,42.32,26.36,0,1252.2744089169694,20897
North America,Canada,-,Brand,2021-04-20,2036.9900235795997,1017.0,0,0,0,April,42.32,26.36,0,1268.7867916247224,14650
North America,Canada,-,Brand,2021-04-21,1766.3900087232,892.0,0,0,0,April,42.32,26.36,0,1100.237254960859,12934
North America,Canada,-,Brand,2021-04-22,1801.1300085858002,1002.0,0,0,0,April,42.32,26.36,0,1121.8758749130834,21533
North America,Canada,-,Brand,2021-04-23,1649.1900004649,869.0,0,0,0,April,42.32,26.36,0,1027.2364936733168,17175
North America,Canada,-,Brand,2021-04-24,535.9399980753002,86.0,0,0,1,April,42.32,26.36,0,333.8227398219497,14253
North America,Canada,-,Brand,2021-04-25,504.99000106050005,236.0,0,0,1,April,42.32,26.36,0,314.5448116246404,13284
North America,Canada,-,Brand,2021-04-26,1892.1799844708994,1043.0,0,0,0,April,42.32,26.36,0,1178.5884780400027,18476
North America,Canada,-,Brand,2021-04-27,1796.3799846140998,1013.0,0,0,0,April,42.32,26.36,0,1118.9172115885556,14043
North America,Canada,-,Brand,2021-04-28,1435.8700039245007,984.0,0,0,0,April,42.32,26.36,0,894.3651536732003,16146
North America,Canada,-,Brand,2021-04-29,1635.0500103243003,1133.0,0,0,0,April,42.32,26.36,0,1018.4290707029431,18403
North America,Canada,-,Brand,2021-04-30,1419.5600131832011,858.0,0,0,0,April,42.32,26.36,0,884.2060951679863,16327
North America,Canada,-,Brand,2021-05-01,536.4900002659003,61.0,0,0,1,May,42.32,26.36,0,334.1653215266808,15009
North America,Canada,-,Brand,2021-05-02,458.9100011380001,102.0,0,0,1,May,42.32,26.36,0,285.84280789219474,14059
North America,Canada,-,Brand,2021-05-03,1608.2299987783,924.0,0,0,0,May,42.32,26.36,0,1001.723600373251,17702
North America,Canada,-,Brand,2021-05-04,1657.9000068309997,933.0,0,0,0,May,42.32,26.36,0,1032.6617244816907,13280
North America,Canada,-,Brand,2021-05-05,1554.1799953586997,866.0,0,0,0,May,42.32,26.36,0,968.0572938954471,15623
North America,Canada,-,Brand,2021-05-06,1595.6800171070997,913.0,0,0,0,May,42.32,26.36,0,993.9065512982786,15679
North America,Canada,-,Brand,2021-05-07,1251.6599989528,855.0,0,0,0,May,42.32,26.36,0,779.6256515216401,15311
North America,Canada,-,Brand,2021-05-08,497.7400002460002,69.0,0,0,1,May,42.32,26.36,0,310.0289793592761,13324
North America,Canada,-,Brand,2021-05-09,399.84999833470005,98.0,0,0,1,May,42.32,26.36,0,249.05590633512978,12894
North America,Canada,-,Brand,2021-05-10,1668.0999966933007,967.0,0,0,0,May,42.32,26.36,0,1039.0150262957327,14930
North America,Canada,-,Brand,2021-05-11,1622.9199897638991,905.0,0,0,0,May,42.32,26.36,0,1010.873604210217,10662
North America,Canada,-,Brand,2021-05-12,1802.3399931747,876.0,0,0,0,May,42.32,26.36,0,1122.6295420625022,13069
North America,Canada,-,Brand,2021-05-13,1658.5800041821005,957.0,0,0,0,May,42.32,26.36,0,1033.0852767069985,12713
North America,Canada,-,Brand,2021-05-14,1336.9399979236005,867.0,0,0,0,May,42.32,26.36,0,832.744289821978,12305
North America,Canada,-,Brand,2021-05-15,400.5100028497002,46.0,0,0,1,May,42.32,26.36,0,249.46700555572062,10160
North America,Canada,-,Brand,2021-05-16,439.90999600830014,51.0,0,0,1,May,42.32,26.36,0,274.0082111242626,9576
North America,Canada,-,Brand,2021-05-17,1766.3399981748007,927.0,0,0,0,May,42.32,26.36,0,1100.2061047232453,10615
North America,Canada,-,Brand,2021-05-18,1674.2299995202009,933.0,0,0,0,May,42.32,26.36,0,1042.8332416671194,7664
North America,Canada,-,Brand,2021-05-19,1458.5799953365,1027.0,0,0,0,May,42.32,26.36,0,908.5106020101639,9923
North America,Canada,-,Brand,2021-05-20,1426.1899910915,1012.0,0,0,0,May,42.32,26.36,0,888.3357316912084,9449
North America,Canada,-,Brand,2021-05-21,1084.3199996746002,848.0,0,0,0,May,42.32,26.36,0,675.3940262623455,9023
North America,Canada,-,Brand,2021-05-22,365.28999633359996,69.0,0,0,1,May,42.32,26.36,0,227.5294022531591,7083
North America,Canada,-,Brand,2021-05-23,258.4399995023001,47.0,0,0,1,May,42.32,26.36,0,160.97538721362548,6632
North America,Canada,-,Brand,2021-05-24,529.3700019617002,147.0,0,0,0,May,42.32,26.36,0,329.730464359887,6134
North America,Canada,-,Brand,2021-05-25,1513.3400143527,1070.0,0,0,0,May,42.32,26.36,0,942.6191582782886,6262
North America,Canada,-,Brand,2021-05-26,1655.3200006390002,1039.0,0,0,0,May,42.32,26.36,0,1031.054707392345,5305
North America,Canada,-,Brand,2021-05-27,1461.1499967147004,1019.0,0,0,0,May,42.32,26.36,0,910.1113873676629,5829
North America,Canada,-,Brand,2021-05-28,1355.0599980085005,836.0,0,0,0,May,42.32,26.36,0,844.0307549032154,6167
North America,Canada,-,Brand,2021-05-29,475.46999413510014,55.0,0,0,1,May,42.32,26.36,0,296.1575861389707,4783
North America,Canada,-,Brand,2021-05-30,354.1800020298999,66.0,0,0,1,May,42.32,26.36,0,220.60928292788665,4224
North America,Canada,-,Brand,2021-05-31,0.0,732.0,0,0,0,May,42.32,26.36,0,445.4302317643156,5375
North America,Canada,-,Brand,2021-06-01,1409.4600013289994,761.0,0,0,0,June,42.32,26.36,0,877.9150669903692,3239
North America,Canada,-,Brand,2021-06-02,1439.3099983698999,899.0,0,0,0,June,42.32,26.36,0,896.5078345234065,4483
North America,Canada,-,Brand,2021-06-03,1377.5899896340995,933.0,0,0,0,June,42.32,26.36,0,858.0640861709561,4321
North America,Canada,-,Brand,2021-06-04,1149.0500058570997,763.0,0,0,0,June,42.32,26.36,0,715.7126217956792,4169
North America,Canada,-,Brand,2021-06-05,375.39000020400005,28.0,0,0,1,June,42.32,26.36,0,233.82042545787905,2774
North America,Canada,-,Brand,2021-06-06,429.0099980166002,59.0,0,0,1,June,42.32,26.36,0,267.21889290447973,2764
North America,Canada,-,Brand,2021-06-07,1569.2400044633,905.0,0,0,0,June,42.32,26.36,0,977.437772156252,3245
North America,Canada,-,Brand,2021-06-08,1557.6800005829,1085.0,0,0,0,June,42.32,26.36,0,970.2373538602372,2463
North America,Canada,-,Brand,2021-06-09,1453.3900073657999,864.0,0,0,0,June,42.32,26.36,0,905.2778968374878,3110
North America,Canada,-,Brand,2021-06-10,1696.8099829663993,975.0,0,0,0,June,42.32,26.36,0,1056.8977115074263,2787
North America,Canada,-,Brand,2021-06-11,1398.7900134923002,835.0,0,0,0,June,42.32,26.36,0,871.2690159654309,2777
North America,Canada,-,Brand,2021-06-12,379.9300004912999,52.0,0,0,1,June,42.32,26.36,0,236.64827062737868,2409
North America,Canada,-,Brand,2021-06-13,403.6900036949998,57.0,0,0,1,June,42.32,26.36,0,251.44774332231086,1997
North America,Canada,-,Brand,2021-06-14,1657.5600001560997,879.0,0,0,0,June,42.32,26.36,0,1032.4499433864553,2479
North America,Canada,-,Brand,2021-06-15,1716.7899792265002,919.0,0,0,0,June,42.32,26.36,0,1069.3427186297388,1703
North America,Canada,-,Brand,2021-06-16,1639.1199966562008,875.0,0,0,0,June,42.32,26.36,0,1020.9641567074067,2176
North America,Canada,-,Brand,2021-06-17,1635.27998786,884.0,0,0,0,June,42.32,26.36,0,1018.5723175800944,2208
North America,Canada,-,Brand,2021-06-18,1508.7399936821002,748.0,0,0,0,June,42.32,26.36,0,939.7539280118185,1975
North America,Canada,-,Brand,2021-06-19,529.5099971538002,47.0,0,0,1,June,42.32,26.36,0,329.8176636336052,1684
North America,Canada,-,Brand,2021-06-20,451.60000161300013,52.0,0,0,1,June,42.32,26.36,0,281.28960402926947,1227
North America,Canada,-,Brand,2021-06-21,1960.630010864901,768.0,0,0,0,June,42.32,26.36,0,1221.224175009423,1888
North America,Canada,-,Brand,2021-06-22,1999.8900016898003,770.0,0,0,0,June,42.32,26.36,0,1245.6781768559342,1067
North America,Canada,-,Brand,2021-06-23,1604.0199805217994,861.0,0,0,0,June,42.32,26.36,0,999.1012922153741,1413
North America,Canada,-,Brand,2021-06-24,1408.5500033199005,774.0,0,0,0,June,42.32,26.36,0,877.3482534856469,1453
North America,Canada,-,Brand,2021-06-25,1547.7399898635992,725.0,0,0,0,June,42.32,26.36,0,964.0459861248694,1255
North America,Canada,-,Brand,2021-06-26,565.8899999626001,49.0,0,0,1,June,42.32,26.36,0,352.4777977082736,877
North America,Canada,-,Brand,2021-06-27,515.0099969597,100.0,0,0,1,June,42.32,26.36,0,320.78599999663726,829
North America,Canada,-,Brand,2021-06-28,1602.2200034289003,855.0,0,0,0,June,42.32,26.36,0,997.9801344609124,2219
North America,Canada,-,Brand,2021-06-29,1955.9299975442004,878.0,0,0,0,June,42.32,26.36,0,1218.296661986416,899
North America,Canada,-,Brand,2021-06-30,1628.3200003335005,920.0,0,0,0,June,42.32,26.36,0,1014.237126861793,1227
North America,Canada,-,Brand,2021-07-01,692.3700029270002,210.0,0,0,0,July,42.32,26.36,0,431.25882034867027,288
North America,Canada,-,Brand,2021-07-02,1147.7299938747,519.0,0,0,0,July,42.32,26.36,0,714.8904215155268,1682
North America,Canada,-,Brand,2021-07-03,585.0599956530001,51.0,0,0,1,July,42.32,26.36,0,364.4182770655265,619
North America,Canada,-,Brand,2021-07-04,562.9000022816003,66.0,0,0,1,July,42.32,26.36,0,350.61540784836916,521
North America,Canada,-,Brand,2021-07-05,1768.7500079629997,750.0,0,0,0,July,42.32,26.36,0,1101.7072355837588,1755
North America,Canada,-,Brand,2021-07-06,2124.5799926600007,839.0,0,0,0,July,42.32,26.36,0,1323.3442487362386,601
North America,Canada,-,Brand,2021-07-07,2191.3200190914,827.0,0,0,0,July,42.32,26.36,0,1364.9148323074032,1110
North America,Canada,-,Brand,2021-07-08,1427.9400045074988,827.0,0,0,0,July,42.32,26.36,0,889.4257684030639,1080
North America,Canada,-,Brand,2021-07-09,970.8499929249001,799.0,0,0,0,July,42.32,26.36,0,604.7165834948102,1571
North America,Canada,-,Brand,2021-07-10,248.19999881470002,47.0,0,0,1,July,42.32,26.36,0,154.59716372295588,488
North America,Canada,-,Brand,2021-07-11,259.95999903660004,57.0,0,0,1,July,42.32,26.36,0,161.92215440937562,353
North America,Canada,-,Brand,2021-07-12,1188.6299913828993,803.0,0,0,0,July,42.32,26.36,0,740.3659398122218,1440
North America,Canada,-,Brand,2021-07-13,1806.1099887749992,1001.0,0,0,0,July,42.32,26.36,0,1124.9777718362236,614
North America,Canada,-,Brand,2021-07-14,1754.500001260999,850.0,0,0,0,July,42.32,26.36,0,1092.831286229677,723
North America,Canada,-,Brand,2021-07-15,1957.6299899758,890.0,0,0,0,July,42.32,26.36,0,1219.3555419603517,832
North America,Canada,-,Brand,2021-07-16,1919.6000147980005,981.0,0,0,0,July,42.32,26.36,0,1195.6676840755033,816
North America,Canada,-,Brand,2021-07-17,639.3800017391,46.0,0,0,1,July,42.32,26.36,0,398.25276100762466,655
North America,Canada,-,Brand,2021-07-18,567.2699991709002,77.0,0,0,1,July,42.32,26.36,0,353.3373624325361,597
North America,Canada,-,Brand,2021-07-19,2060.0000070621004,898.0,0,0,0,July,42.32,26.36,0,1283.1190970263933,1262
North America,Canada,-,Brand,2021-07-20,2164.8599947474004,1024.0,0,0,0,July,42.32,26.36,0,1348.4335884107154,650
North America,Canada,-,Brand,2021-07-21,1678.7999923027,979.0,0,0,0,July,42.32,26.36,0,1045.6797683624568,993
North America,Canada,-,Brand,2021-07-22,1977.6100054512997,979.0,0,0,0,July,42.32,26.36,0,1231.800561051424,819
North America,Canada,-,Brand,2021-07-23,1375.339998110701,958.0,0,0,0,July,42.32,26.36,0,856.6626264224498,1164
North America,Canada,-,Brand,2021-07-24,573.0699967386001,57.0,0,0,1,July,42.32,26.36,0,356.95002632394846,699
North America,Canada,-,Brand,2021-07-25,468.9099979421,64.0,0,0,1,July,42.32,26.36,0,292.07153936091106,545
North America,Canada,-,Brand,2021-07-26,2054.200012000401,949.0,0,0,0,July,42.32,26.36,0,1279.5064346959018,2072
North America,Canada,-,Brand,2021-07-27,1903.3399967281002,935.0,0,0,0,July,42.32,26.36,0,1185.539752215329,1130
North America,Canada,-,Brand,2021-07-28,2143.1599808867995,978.0,0,0,0,July,42.32,26.36,0,1334.9172281705112,1572
North America,Canada,-,Brand,2021-07-29,1848.9299934036992,910.0,0,0,0,July,42.32,26.36,0,1151.6492113922852,1815
North America,Canada,-,Brand,2021-07-30,1447.5399970163992,940.0,0,0,0,July,42.32,26.36,0,901.634081317398,1845
North America,Canada,-,Brand,2021-07-31,446.73000224830014,145.0,0,0,1,July,42.32,26.36,0,278.2562112302739,777
North America,Canada,-,Brand,2021-08-01,316.40999965379996,31.0,1,0,1,August,42.32,26.36,0,197.08335517188485,590
North America,Canada,-,Brand,2021-08-02,798.1400050125003,288.0,1,0,0,August,42.32,26.36,0,497.1401354472946,523
North America,Canada,-,Brand,2021-08-03,1777.4099887931,874.0,1,0,0,August,42.32,26.36,0,1107.1013068191426,4574
North America,Canada,-,Brand,2021-08-04,1701.8399942276992,948.0,1,0,0,August,42.32,26.36,0,1060.0307714518467,1959
North America,Canada,-,Brand,2021-08-05,1681.4300041728002,851.0,1,0,0,August,42.32,26.36,0,1047.3179326558368,3052
North America,Canada,-,Brand,2021-08-06,1312.0799991356,623.0,1,0,0,August,42.32,26.36,0,817.259659196938,3137
North America,Canada,-,Brand,2021-08-07,605.6500030201996,33.0,1,0,1,August,42.32,26.36,0,377.2432438471754,1179
North America,Canada,-,Brand,2021-08-08,419.53000576419987,42.0,1,0,1,August,42.32,26.36,0,261.3140584107823,1250
North America,Canada,-,Brand,2021-08-09,1507.889998730699,909.0,1,0,0,August,42.32,26.36,0,939.2244888124108,6255
North America,Canada,-,Brand,2021-08-10,1575.6900063572994,897.0,1,0,0,August,42.32,26.36,0,981.4553064172592,2688
North America,Canada,-,Brand,2021-08-11,1461.3699860183995,849.0,1,0,0,August,42.32,26.36,0,910.2484128413282,3899
North America,Canada,-,Brand,2021-08-12,1446.5400088045,901.0,1,0,0,August,42.32,26.36,0,901.011215313956,4296
North America,Canada,-,Brand,2021-08-13,1113.7100049987,737.0,1,0,0,August,42.32,26.36,0,693.7002772156364,4903
North America,Canada,-,Brand,2021-08-14,508.18000150300014,42.0,1,0,1,August,42.32,26.36,0,316.5317778737969,1840
North America,Canada,-,Brand,2021-08-15,399.5199982657998,73.0,1,0,1,August,42.32,26.36,0,248.8503580880549,1517
North America,Canada,-,Brand,2021-08-16,1601.400012034801,794.0,1,0,0,August,42.32,26.36,0,997.4693836776311,8628
North America,Canada,-,Brand,2021-08-17,1528.7099954428006,896.0,1,0,0,August,42.32,26.36,0,952.1927098268483,3738
North America,Canada,-,Brand,2021-08-18,1265.7899913695003,899.0,1,0,0,August,42.32,26.36,0,788.4268471762766,5009
North America,Canada,-,Brand,2021-08-19,1352.7399985062007,919.0,1,0,0,August,42.32,26.36,0,842.5856890506486,5740
North America,Canada,-,Brand,2021-08-20,1112.0599931738998,733.0,1,0,0,August,42.32,26.36,0,692.6725288294896,5885
North America,Canada,-,Brand,2021-08-21,385.4699994920003,42.0,1,0,1,August,42.32,26.36,0,240.0989883414255,1913
North America,Canada,-,Brand,2021-08-22,443.0700021238998,46.0,1,0,1,August,42.32,26.36,0,275.9764947066635,1798
North America,Canada,-,Brand,2021-08-23,1390.3900126295,790.0,1,0,0,August,42.32,26.36,0,866.0368793221555,11794
North America,Canada,-,Brand,2021-08-24,1440.2700143089,866.0,1,0,0,August,42.32,26.36,0,897.1058028634831,4784
North America,Canada,-,Brand,2021-08-25,1419.5100090288984,827.0,1,0,0,August,42.32,26.36,0,884.174948913085,6294
North America,Canada,-,Brand,2021-08-26,1458.929996294699,808.0,1,0,0,August,42.32,26.36,0,908.7286082780781,6970
North America,Canada,-,Brand,2021-08-27,1361.810008572899,686.0,1,0,0,August,42.32,26.36,0,848.2351565685638,7553
North America,Canada,-,Brand,2021-08-28,709.4299979619002,22.0,1,0,1,August,42.32,26.36,0,441.8850365377053,2682
North America,Canada,-,Brand,2021-08-29,572.0800034299,59.0,1,0,1,August,42.32,26.36,0,356.3333858793044,2213
