,ds,region,market,account_type,funnel,Identifier,X,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,Month,Year,Mexico_-_Brand_Apr_2024,Mexico_-_Brand_Aug_2024,Mexico_-_Brand_Dec_2024,Mexico_-_Brand_Feb_2024,Mexico_-_Brand_Jan_2024,Mexico_-_Brand_Jul_2024,Mexico_-_Brand_Jun_2024,Mexico_-_Brand_Mar_2024,Mexico_-_Brand_May_2024,Mexico_-_Brand_Nov_2024,Mexico_-_Brand_Oct_2024,Mexico_-_Brand_Sep_2024,Mexico_-_Non_Brand_Apr_2024,Mexico_-_Non_Brand_Aug_2024,Mexico_-_Non_Brand_Dec_2024,Mexico_-_Non_Brand_Feb_2024,Mexico_-_Non_Brand_Jan_2024,Mexico_-_Non_Brand_Jul_2024,Mexico_-_Non_Brand_Jun_2024,Mexico_-_Non_Brand_Mar_2024,Mexico_-_Non_Brand_May_2024,Mexico_-_Non_Brand_Nov_2024,Mexico_-_Non_Brand_Oct_2024,Mexico_-_Non_Brand_Sep_2024,AOV,ROAS
161,2024-06-10,LATAM,Mexico,-,Brand,L,654.1,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,654.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
162,2024-06-11,LATAM,Mexico,-,Brand,L,598.36,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,598.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
163,2024-06-12,LATAM,Mexico,-,Brand,L,383.42,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,383.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
164,2024-06-13,LATAM,Mexico,-,Brand,L,344.94000000000005,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,344.94000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
165,2024-06-14,LATAM,Mexico,-,Brand,L,262.3,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,262.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
166,2024-06-15,LATAM,Mexico,-,Brand,L,39.28,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,39.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
167,2024-06-16,LATAM,Mexico,-,Brand,L,24.34,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,24.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
168,2024-06-17,LATAM,Mexico,-,Brand,L,365.76000000000005,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,365.76000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
169,2024-06-18,LATAM,Mexico,-,Brand,L,458.70000000000005,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,458.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
170,2024-06-19,LATAM,Mexico,-,Brand,L,484.90000000000003,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,484.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
171,2024-06-20,LATAM,Mexico,-,Brand,L,364.4,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,364.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
172,2024-06-21,LATAM,Mexico,-,Brand,L,336.94,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,336.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
173,2024-06-22,LATAM,Mexico,-,Brand,L,58.44,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,58.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
174,2024-06-23,LATAM,Mexico,-,Brand,L,41.24,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,41.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
175,2024-06-24,LATAM,Mexico,-,Brand,L,876.06,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,876.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
176,2024-06-25,LATAM,Mexico,-,Brand,L,1167.44,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,1167.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
177,2024-06-26,LATAM,Mexico,-,Brand,L,989.3799999999999,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,989.3799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
178,2024-06-27,LATAM,Mexico,-,Brand,L,289.16,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,289.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
179,2024-06-28,LATAM,Mexico,-,Brand,L,571.8000000000001,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,571.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
180,2024-06-29,LATAM,Mexico,-,Brand,L,117.36,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,117.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
181,2024-06-30,LATAM,Mexico,-,Brand,L,69.34,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,69.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
182,2024-07-01,LATAM,Mexico,-,Brand,L,941.52,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,941.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
183,2024-07-02,LATAM,Mexico,-,Brand,L,847.9599999999999,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,847.9599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
184,2024-07-03,LATAM,Mexico,-,Brand,L,865.38,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,865.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
185,2024-07-04,LATAM,Mexico,-,Brand,L,728.04,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,728.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
186,2024-07-05,LATAM,Mexico,-,Brand,L,719.7,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,719.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
187,2024-07-06,LATAM,Mexico,-,Brand,L,71.7,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
188,2024-07-07,LATAM,Mexico,-,Brand,L,31.779999999999998,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,31.779999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
189,2024-07-08,LATAM,Mexico,-,Brand,L,657.08,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,657.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
190,2024-07-09,LATAM,Mexico,-,Brand,L,800.72,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,800.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
191,2024-07-10,LATAM,Mexico,-,Brand,L,823.56,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,823.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
192,2024-07-11,LATAM,Mexico,-,Brand,L,495.90000000000003,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,495.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
193,2024-07-12,LATAM,Mexico,-,Brand,L,462.1,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,462.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
194,2024-07-13,LATAM,Mexico,-,Brand,L,67.10000000000001,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,67.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
195,2024-07-14,LATAM,Mexico,-,Brand,L,46.22,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,46.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
196,2024-07-15,LATAM,Mexico,-,Brand,L,547.14,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,547.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
197,2024-07-16,LATAM,Mexico,-,Brand,L,560.62,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,560.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
198,2024-07-17,LATAM,Mexico,-,Brand,L,620.6200000000001,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,620.6200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
199,2024-07-18,LATAM,Mexico,-,Brand,L,542.8,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,542.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
200,2024-07-19,LATAM,Mexico,-,Brand,L,483.94000000000005,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,483.94000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
201,2024-07-20,LATAM,Mexico,-,Brand,L,81.7,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,81.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
202,2024-07-21,LATAM,Mexico,-,Brand,L,45.72,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,45.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
203,2024-07-22,LATAM,Mexico,-,Brand,L,836.18,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,836.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
204,2024-07-23,LATAM,Mexico,-,Brand,L,979.36,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,979.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
205,2024-07-24,LATAM,Mexico,-,Brand,L,723.8800000000001,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,723.8800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
206,2024-07-25,LATAM,Mexico,-,Brand,L,526.06,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,526.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
207,2024-07-26,LATAM,Mexico,-,Brand,L,454.06,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,454.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
208,2024-07-27,LATAM,Mexico,-,Brand,L,49.64,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,49.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
209,2024-07-28,LATAM,Mexico,-,Brand,L,30.46,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,30.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
210,2024-07-29,LATAM,Mexico,-,Brand,L,563.98,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,563.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
211,2024-07-30,LATAM,Mexico,-,Brand,L,558.18,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,558.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
212,2024-07-31,LATAM,Mexico,-,Brand,L,504.26,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,504.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
213,2024-08-01,LATAM,Mexico,-,Brand,L,350.36,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,350.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
214,2024-08-02,LATAM,Mexico,-,Brand,L,395.88,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,395.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
215,2024-08-03,LATAM,Mexico,-,Brand,L,64.64,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,64.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
216,2024-08-04,LATAM,Mexico,-,Brand,L,41.1,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
217,2024-08-05,LATAM,Mexico,-,Brand,L,836.8400000000001,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,836.8400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
218,2024-08-06,LATAM,Mexico,-,Brand,L,875.1,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,875.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
219,2024-08-07,LATAM,Mexico,-,Brand,L,753.96,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,753.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
220,2024-08-08,LATAM,Mexico,-,Brand,L,491.6400000000001,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,491.6400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
221,2024-08-09,LATAM,Mexico,-,Brand,L,650.26,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,650.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
222,2024-08-10,LATAM,Mexico,-,Brand,L,112.66000000000001,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,112.66000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
223,2024-08-11,LATAM,Mexico,-,Brand,L,73.2,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,73.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
224,2024-08-12,LATAM,Mexico,-,Brand,L,907.28,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,907.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
225,2024-08-13,LATAM,Mexico,-,Brand,L,908.3199999999999,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,908.3199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
226,2024-08-14,LATAM,Mexico,-,Brand,L,832.32,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,832.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
227,2024-08-15,LATAM,Mexico,-,Brand,L,722.3,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,722.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
228,2024-08-16,LATAM,Mexico,-,Brand,L,632.6,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,632.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
229,2024-08-17,LATAM,Mexico,-,Brand,L,106.82,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,106.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
230,2024-08-18,LATAM,Mexico,-,Brand,L,82.16,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,82.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
231,2024-08-19,LATAM,Mexico,-,Brand,L,1112.8,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,1112.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
232,2024-08-20,LATAM,Mexico,-,Brand,L,1027.34,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,1027.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
233,2024-08-21,LATAM,Mexico,-,Brand,L,992.9399999999999,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,992.9399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
234,2024-08-22,LATAM,Mexico,-,Brand,L,734.58,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,734.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
235,2024-08-23,LATAM,Mexico,-,Brand,L,436.52000000000004,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,436.52000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
236,2024-08-24,LATAM,Mexico,-,Brand,L,107.82,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,107.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
237,2024-08-25,LATAM,Mexico,-,Brand,L,67.48,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,67.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
238,2024-08-26,LATAM,Mexico,-,Brand,L,758.48,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,758.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
239,2024-08-27,LATAM,Mexico,-,Brand,L,810.3199999999999,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,810.3199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
240,2024-08-28,LATAM,Mexico,-,Brand,L,848.4,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,848.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
241,2024-08-29,LATAM,Mexico,-,Brand,L,887.6,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,887.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
242,2024-08-30,LATAM,Mexico,-,Brand,L,877.76,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,877.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
