,ds,region,market,account_type,funnel,Identifier,X,y,anomaly_2021,covid_year_dummy,Covid_Year_Dummy,weekday_or_weekend,Nov_Dec_2018,Jul_Dec_2019,Month of Ds,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,new_confirmed,floor,AOV,ROAS,cap
3963,2021-12-20,LATAM,Mexico,-,Non_Brand,L,280.52000054679996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,DecemberDecemberDecember,0,140.9400010704,139.57999947639996,0.5024240724214835,0.49757592757851654,0,0,0,69.4,3.79,15.319464006806509
3964,2021-12-21,LATAM,Mexico,-,Non_Brand,L,184.8300003038,3.0,0.0,0.0,0.0,0.0,0.0,0.0,DecemberDecemberDecember,0,77.64999964820001,107.1800006556,0.42011577947610684,0.5798842205238932,0,0,0,69.4,3.79,10.093742091518761
3965,2021-12-22,LATAM,Mexico,-,Non_Brand,L,223.70999974020003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DecemberDecemberDecember,0,83.3500005752,140.35999916500003,0.3725805760672139,0.6274194239327862,0,0,0,69.4,3.79,12.217015835956168
3966,2021-12-23,LATAM,Mexico,-,Non_Brand,L,230.8399990904,2.0,0.0,0.0,0.0,0.0,0.0,0.0,DecemberDecemberDecember,0,103.42999921709998,127.40999987330001,0.4480592602003755,0.5519407397996245,0,0,0,69.4,3.79,12.606391881161613
3967,2021-12-24,LATAM,Mexico,-,Non_Brand,L,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DecemberDecemberDecember,0,0.0,2.75,0.0,1.0,0,0,0,69.4,3.79,0.1501801152737752
3968,2021-12-25,0,Mexico,-,Non_Brand,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0,69.4,3.79,651.1472545155995
3969,2021-12-26,LATAM,Mexico,-,Non_Brand,L,11.6400000752,0.0,0.0,0.0,0.0,2.0,0.0,0.0,DecemberDecember,0,3.5599999428,8.0800001324,0.3058419175086502,0.6941580824913498,1,0,0,69.4,3.79,0.6356714738473774
3970,2021-12-27,LATAM,Mexico,-,Non_Brand,L,294.7599995621,4.0,0.0,0.0,0.0,0.0,0.0,0.0,DecemberDecemberDecember,0,137.44999957060003,157.3099999915,0.4663115747550477,0.5336884252449523,0,0,0,69.4,3.79,16.097123895394223
3971,2021-12-28,LATAM,Mexico,-,Non_Brand,L,229.5299993377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,DecemberDecemberDecember,0,93.48999938340002,136.03999995429996,0.4073105896970411,0.592689410302959,0,0,0,69.4,3.79,12.534851548845575
3972,2021-12-29,LATAM,Mexico,-,Non_Brand,L,191.52999925630002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,DecemberDecemberDecember,0,85.17000004640002,106.3599992099,0.44468229717073166,0.5553177028292684,0,0,0,69.4,3.79,10.459635406071715
3973,2021-12-30,LATAM,Mexico,-,Non_Brand,L,182.6899991707,3.0,0.0,0.0,0.0,0.0,0.0,0.0,DecemberDecemberDecember,0,64.360000722,118.32999844870001,0.3522907713293269,0.6477092286706732,0,0,0,69.4,3.79,9.97687459448059
3974,2021-12-31,LATAM,Mexico,-,Non_Brand,L,163.6099989933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DecemberDecemberDecember,0,72.2099996692,91.3999993241,0.44135444113141936,0.5586455588685806,0,0,0,69.4,3.79,8.93489763954765
3975,2022-01-01,LATAM,Mexico,-,Non_Brand,L,137.01,0.0,0.0,0.0,0.0,3.0,0.0,0.0,JanuaryJanuaryJanuary,0,88.74,48.269999999999996,0.6476899496387125,0.3523100503612875,1,0,0,69.4,3.79,7.482246397694523
3976,2022-01-02,LATAM,Mexico,-,Non_Brand,L,224.69,0.0,0.0,0.0,0.0,3.0,0.0,0.0,JanuaryJanuaryJanuary,0,143.44,81.25,0.6383906715919712,0.36160932840802884,1,0,0,69.4,3.79,12.270534582132564
3977,2022-01-03,LATAM,Mexico,-,Non_Brand,L,523.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,314.71000000000004,208.98999999999998,0.6009356501814016,0.3990643498185984,0,0,0,69.4,3.79,28.599755043227663
3978,2022-01-04,LATAM,Mexico,-,Non_Brand,L,264.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,119.78999999999999,144.57999999999998,0.45,0.55,0,0,0,69.4,3.79,14.437497118155619
3979,2022-01-05,LATAM,Mexico,-,Non_Brand,L,128.95000000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,50.68000000000001,78.27000000000001,0.39302055060100816,0.6069794493989918,0,0,0,69.4,3.79,7.042082132564842
3980,2022-01-06,LATAM,Mexico,-,Non_Brand,L,65.27000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,25.82,39.45,0.3955875593687758,0.6044124406312241,0,0,0,69.4,3.79,3.564456772334294
3981,2022-01-07,LATAM,Mexico,-,Non_Brand,L,44.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,15.219999999999999,29.73,0.34,0.6599999999999999,0,0,0,69.4,3.79,2.4547622478386164
3982,2022-01-08,LATAM,Mexico,-,Non_Brand,L,31.269999999999996,0.0,0.0,0.0,0.0,3.0,0.0,0.0,JanuaryJanuaryJanuary,0,0.0,31.269999999999996,0.0,1.0,1,0,0,69.4,3.79,1.7076844380403455
3983,2022-01-09,LATAM,Mexico,-,Non_Brand,L,33.18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,JanuaryJanuary,0,0.0,33.18,0.0,1.0,1,0,0,69.4,3.79,1.8119913544668587
3984,2022-01-10,LATAM,Mexico,-,Non_Brand,L,50.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,12.36,37.94,0.24572564612326045,0.7542743538767396,0,0,0,69.4,3.79,2.74693083573487
3985,2022-01-11,LATAM,Mexico,-,Non_Brand,L,59.059999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,25.619999999999997,33.44,0.4337961395191331,0.5662038604808669,0,0,0,69.4,3.79,3.2253227665706046
3986,2022-01-12,LATAM,Mexico,-,Non_Brand,L,49.84,3.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,27.34,22.5,0.5485553772070626,0.4514446227929374,0,0,0,69.4,3.79,2.7218097982708933
3987,2022-01-13,LATAM,Mexico,-,Non_Brand,L,37.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,13.459999999999999,23.69,0.3623149394347241,0.637685060565276,0,0,0,69.4,3.79,2.0287968299711814
3988,2022-01-14,LATAM,Mexico,-,Non_Brand,L,29.979999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuaryJanuary,0,15.309999999999999,14.67,0.5106737825216812,0.48932621747831884,0,0,0,69.4,3.79,1.6372363112391928
3989,2022-01-15,LATAM,Mexico,-,Non_Brand,L,15.64,0.0,0.0,0.0,0.0,2.0,0.0,0.0,JanuaryJanuary,0,0.0,15.64,0.0,1.0,1,0,0,69.4,3.79,0.8541152737752161
3990,2022-01-16,LATAM,Mexico,-,Non_Brand,L,12.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,JanuaryJanuary,0,0.0,12.8,0.0,1.0,1,0,0,69.4,3.79,0.6990201729106628
3991,2022-01-17,LATAM,Mexico,-,Non_Brand,L,53.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuaryJanuary,0,26.880000000000003,26.75,0.5012120082043633,0.4987879917956367,0,0,0,69.4,3.79,2.92878530259366
3992,2022-01-18,LATAM,Mexico,-,Non_Brand,L,52.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuaryJanuary,0,28.57,23.59,0.5477377300613497,0.45226226993865026,0,0,0,69.4,3.79,2.8485072046109505
3993,2022-01-19,LATAM,Mexico,-,Non_Brand,L,46.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuaryJanuary,0,26.629999999999995,19.380000000000003,0.5787872201695283,0.4212127798304717,0,0,0,69.4,3.79,2.5126498559077803
3994,2022-01-20,LATAM,Mexico,-,Non_Brand,L,39.540000000000006,3.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuaryJanuary,0,15.15,24.39,0.38315629742033386,0.6168437025796661,0,0,0,69.4,3.79,2.1593170028818442
3995,2022-01-21,LATAM,Mexico,-,Non_Brand,L,50.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuaryJanuary,0,31.92,18.85,0.6287177467008076,0.3712822532991924,0,0,0,69.4,3.79,2.7725979827089335
3996,2022-01-22,LATAM,Mexico,-,Non_Brand,L,12.219999999999999,0.0,0.0,0.0,0.0,3.0,0.0,0.0,JanuaryJanuaryJanuary,0,0.0,12.219999999999999,0.0,1.0,1,0,0,69.4,3.79,0.6673458213256482
3997,2022-01-23,LATAM,Mexico,-,Non_Brand,L,10.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,January,0,0.0,10.82,0.0,1.0,1,0,0,69.4,3.79,0.5908904899135446
3998,2022-01-24,LATAM,Mexico,-,Non_Brand,L,56.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,25.92,31.07,0.4548166344972802,0.5451833655027198,0,0,0,69.4,3.79,3.112278097982709
3999,2022-01-25,LATAM,Mexico,-,Non_Brand,L,27.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,22.04,5.78,0.7922358015815959,0.2077641984184041,0,0,0,69.4,3.79,1.5192766570605185
4000,2022-01-26,LATAM,Mexico,-,Non_Brand,L,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,33.58,1.02,0.97,0.030000000000000027,0,0,0,69.4,3.79,1.8895389048991356
4001,2022-01-27,LATAM,Mexico,-,Non_Brand,L,39.28999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,37.16,2.13,0.95,0.050000000000000044,0,0,0,69.4,3.79,2.1456642651296822
4002,2022-01-28,LATAM,Mexico,-,Non_Brand,L,42.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,34.79,8.1,0.81,0.18999999999999995,0,0,0,69.4,3.79,2.3422636887608066
4003,2022-01-29,LATAM,Mexico,-,Non_Brand,L,18.56,0.0,0.0,0.0,0.0,2.0,0.0,0.0,JanuaryJanuary,0,1.5,17.06,0.08081896551724138,0.9191810344827587,1,0,0,69.4,3.79,1.013579250720461
4004,2022-01-30,LATAM,Mexico,-,Non_Brand,L,30.460000000000004,0.0,0.0,0.0,0.0,2.0,0.0,0.0,JanuaryJanuary,0,0.19,30.270000000000003,0.006237688772160209,0.9937623112278398,1,0,0,69.4,3.79,1.663449567723343
4005,2022-01-31,LATAM,Mexico,-,Non_Brand,L,75.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,JanuaryJanuaryJanuary,0,35.53,39.89,0.47109520021214535,0.5289047997878547,0,0,0,69.4,3.79,4.118757925072046
4006,2022-02-01,LATAM,Mexico,-,Non_Brand,L,54.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,32.54,22.119999999999997,0.5953165020124406,0.4046834979875594,0,0,0,69.4,3.79,2.9850345821325646
4007,2022-02-02,LATAM,Mexico,-,Non_Brand,L,63.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,37.81,25.66,0.5957145107925005,0.4042854892074995,0,0,0,69.4,3.79,3.4661570605187317
4008,2022-02-03,LATAM,Mexico,-,Non_Brand,L,50.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,24.68,26.23,0.48477705755254374,0.5152229424474563,0,0,0,69.4,3.79,2.7802435158501435
4009,2022-02-04,LATAM,Mexico,-,Non_Brand,L,44.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,18.93,26.02,0.42,0.5800000000000001,0,0,0,69.4,3.79,2.4547622478386164
4010,2022-02-05,LATAM,Mexico,-,Non_Brand,L,5.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,FebruaryFebruaryFebruary,0,0.39,4.71,0.07647058823529412,0.9235294117647059,1,0,0,69.4,3.79,0.27851585014409214
4011,2022-02-06,LATAM,Mexico,-,Non_Brand,L,13.98,0.0,0.0,0.0,0.0,2.0,0.0,0.0,FebruaryFebruary,0,0.19,13.790000000000001,0.013590844062947067,0.9864091559370529,1,0,0,69.4,3.79,0.7634610951008645
4012,2022-02-07,LATAM,Mexico,-,Non_Brand,L,53.120000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,17.54,35.58,0.3301957831325301,0.6698042168674698,0,0,0,69.4,3.79,2.9009337175792504
4013,2022-02-08,LATAM,Mexico,-,Non_Brand,L,45.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,15.78,29.259999999999998,0.3503552397868561,0.6496447602131439,0,0,0,69.4,3.79,2.4596772334293946
4014,2022-02-09,LATAM,Mexico,-,Non_Brand,L,42.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,14.95,27.35,0.3534278959810875,0.6465721040189125,0,0,0,69.4,3.79,2.3100432276657057
4015,2022-02-10,LATAM,Mexico,-,Non_Brand,L,42.49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,13.54,28.950000000000003,0.318663214874088,0.681336785125912,0,0,0,69.4,3.79,2.3204193083573488
4016,2022-02-11,LATAM,Mexico,-,Non_Brand,L,35.730000000000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,24.98,10.75,0.6991323817520291,0.3008676182479709,0,0,0,69.4,3.79,1.951249279538905
4017,2022-02-12,LATAM,Mexico,-,Non_Brand,L,5.65,0.0,0.0,0.0,0.0,2.0,0.0,0.0,FebruaryFebruary,0,0.36,5.29,0.06371681415929203,0.9362831858407079,1,0,0,69.4,3.79,0.30855187319884725
4018,2022-02-13,LATAM,Mexico,-,Non_Brand,L,4.29,0.0,0.0,0.0,0.0,2.0,0.0,0.0,FebruaryFebruary,0,0.0,4.29,0.0,1.0,1,0,0,69.4,3.79,0.23428097982708931
4019,2022-02-14,LATAM,Mexico,-,Non_Brand,L,30.130000000000003,5.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,11.64,18.490000000000002,0.3863259210089612,0.6136740789910389,0,0,0,69.4,3.79,1.64542795389049
4020,2022-02-15,LATAM,Mexico,-,Non_Brand,L,36.58,9.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,23.25,13.33,0.6355932203389831,0.36440677966101687,0,0,0,69.4,3.79,1.9976685878962532
4021,2022-02-16,LATAM,Mexico,-,Non_Brand,L,12.700000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,4.5600000000000005,8.14,0.3590551181102362,0.6409448818897638,0,0,0,69.4,3.79,0.6935590778097983
4022,2022-02-17,LATAM,Mexico,-,Non_Brand,L,15.650000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,7.830000000000001,7.82,0.5003194888178913,0.49968051118210866,0,0,0,69.4,3.79,0.8546613832853027
4023,2022-02-18,LATAM,Mexico,-,Non_Brand,L,5.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,0.74,4.39,0.1442495126705653,0.8557504873294347,0,0,0,69.4,3.79,0.28015417867435155
4024,2022-02-19,LATAM,Mexico,-,Non_Brand,L,4.0200000000000005,0.0,0.0,0.0,0.0,2.0,0.0,0.0,FebruaryFebruary,0,0.32,3.7,0.08,0.92,1,0,0,69.4,3.79,0.21953602305475503
4025,2022-02-20,LATAM,Mexico,-,Non_Brand,L,1.32,0.0,0.0,0.0,0.0,2.0,0.0,0.0,FebruaryFebruary,0,0.09,1.23,0.06818181818181818,0.9318181818181819,1,0,0,69.4,3.79,0.0720864553314121
4026,2022-02-21,LATAM,Mexico,-,Non_Brand,L,12.459999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,5.279999999999999,7.18,0.4237560192616372,0.5762439807383628,0,0,0,69.4,3.79,0.6804524495677232
4027,2022-02-22,LATAM,Mexico,-,Non_Brand,L,11.18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,5.22,5.96,0.4669051878354204,0.5330948121645795,0,0,0,69.4,3.79,0.610550432276657
4028,2022-02-23,LATAM,Mexico,-,Non_Brand,L,9.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,4.52,4.49,0.5016648168701443,0.4983351831298557,0,0,0,69.4,3.79,0.4920446685878962
4029,2022-02-24,LATAM,Mexico,-,Non_Brand,L,7.49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,4.06,3.43,0.5420560747663551,0.4579439252336449,0,0,0,69.4,3.79,0.409036023054755
4030,2022-02-25,LATAM,Mexico,-,Non_Brand,L,7.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,2.5300000000000002,4.52,0.3588652482269504,0.6411347517730497,0,0,0,69.4,3.79,0.385007204610951
4031,2022-02-26,LATAM,Mexico,-,Non_Brand,L,2.87,0.0,0.0,0.0,0.0,2.0,0.0,0.0,FebruaryFebruary,0,0.33,2.54,0.11498257839721254,0.8850174216027875,1,0,0,69.4,3.79,0.15673342939481266
4032,2022-02-27,LATAM,Mexico,-,Non_Brand,L,4.18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,FebruaryFebruary,0,0.2,3.98,0.04784688995215312,0.9521531100478469,1,0,0,69.4,3.79,0.22827377521613829
4033,2022-02-28,LATAM,Mexico,-,Non_Brand,L,15.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,FebruaryFebruaryFebruary,0,7.76,7.79,0.4990353697749196,0.5009646302250804,0,0,0,69.4,3.79,0.8492002881844379
4034,2022-03-01,LATAM,Mexico,-,Non_Brand,L,9.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,2.79,6.5,0.3,0.7,0,0,0,69.4,3.79,0.5073357348703169
4035,2022-03-02,LATAM,Mexico,-,Non_Brand,L,9.64,3.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,2.8899999999999997,6.75,0.3,0.7,0,0,0,69.4,3.79,0.526449567723343
4036,2022-03-03,LATAM,Mexico,-,Non_Brand,L,14.53,3.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,8.03,6.5,0.5526496902959395,0.44735030970406053,0,0,0,69.4,3.79,0.7934971181556195
4037,2022-03-04,LATAM,Mexico,-,Non_Brand,L,7.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,4.37,3.15,0.5811170212765958,0.4188829787234042,0,0,0,69.4,3.79,0.41067435158501436
4038,2022-03-05,LATAM,Mexico,-,Non_Brand,L,1.48,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MarchMarch,0,0.29,1.19,0.19594594594594594,0.8040540540540541,1,0,0,69.4,3.79,0.08082420749279538
4039,2022-03-06,LATAM,Mexico,-,Non_Brand,L,3.36,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MarchMarch,0,0.0,3.36,0.0,1.0,1,0,0,69.4,3.79,0.18349279538904897
4040,2022-03-07,LATAM,Mexico,-,Non_Brand,L,12.719999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,5.66,7.06,0.44496855345911956,0.5550314465408804,0,0,0,69.4,3.79,0.6946512968299711
4041,2022-03-08,LATAM,Mexico,-,Non_Brand,L,13.080000000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,6.470000000000001,6.61,0.49464831804281345,0.5053516819571866,0,0,0,69.4,3.79,0.7143112391930836
4042,2022-03-09,LATAM,Mexico,-,Non_Brand,L,3.1199999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,0.59,2.53,0.18910256410256412,0.8108974358974359,0,0,0,69.4,3.79,0.17038616714697402
4043,2022-03-10,LATAM,Mexico,-,Non_Brand,L,9.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,0.71,8.53,0.08,0.92,0,0,0,69.4,3.79,0.5046051873198848
4044,2022-03-11,LATAM,Mexico,-,Non_Brand,L,5.61,4.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,0.7799999999999999,4.83,0.1390374331550802,0.8609625668449198,0,0,0,69.4,3.79,0.3063674351585014
4045,2022-03-12,LATAM,Mexico,-,Non_Brand,L,1.4900000000000002,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MarchMarch,0,0.56,0.93,0.3758389261744966,0.6241610738255035,1,0,0,69.4,3.79,0.08137031700288185
4046,2022-03-13,LATAM,Mexico,-,Non_Brand,L,3.93,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MarchMarch,0,0.0,3.93,0.0,1.0,1,0,0,69.4,3.79,0.21462103746397693
4047,2022-03-14,LATAM,Mexico,-,Non_Brand,L,8.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,1.08,7.1,0.13202933985330076,0.8679706601466992,0,0,0,69.4,3.79,0.4467175792507204
4048,2022-03-15,LATAM,Mexico,-,Non_Brand,L,7.24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,0.5,6.74,0.06906077348066299,0.930939226519337,0,0,0,69.4,3.79,0.39538328530259365
4049,2022-03-16,LATAM,Mexico,-,Non_Brand,L,12.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,7.86,4.16,0.6539101497504161,0.34608985024958394,0,0,0,69.4,3.79,0.6564236311239192
4050,2022-03-17,LATAM,Mexico,-,Non_Brand,L,9.010000000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,1.86,7.15,0.20643729189789126,0.7935627081021087,0,0,0,69.4,3.79,0.4920446685878963
4051,2022-03-18,LATAM,Mexico,-,Non_Brand,L,8.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,4.21,3.87,0.5210396039603961,0.47896039603960394,0,0,0,69.4,3.79,0.44125648414985585
4052,2022-03-19,LATAM,Mexico,-,Non_Brand,L,1.1400000000000001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MarchMarch,0,0.27,0.87,0.24,0.76,1,0,0,69.4,3.79,0.06225648414985591
4053,2022-03-20,LATAM,Mexico,-,Non_Brand,L,5.99,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MarchMarch,0,0.0,5.99,0.0,1.0,1,0,0,69.4,3.79,0.32711959654178674
4054,2022-03-21,LATAM,Mexico,-,Non_Brand,L,7.2700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,0.82,6.45,0.11279229711141676,0.8872077028885832,0,0,0,69.4,3.79,0.39702161383285306
4055,2022-03-22,LATAM,Mexico,-,Non_Brand,L,11.419999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,4.909999999999999,6.51,0.4299474605954466,0.5700525394045535,0,0,0,69.4,3.79,0.6236570605187319
4056,2022-03-23,LATAM,Mexico,-,Non_Brand,L,14.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,8.229999999999999,6.13,0.57,0.43000000000000005,0,0,0,69.4,3.79,0.7842132564841497
4057,2022-03-24,LATAM,Mexico,-,Non_Brand,L,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,2.12,14.13,0.13046153846153846,0.8695384615384616,0,0,0,69.4,3.79,0.8874279538904898
4058,2022-03-25,LATAM,Mexico,-,Non_Brand,L,10.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarchMarch,0,0.47,10.02,0.044804575786463297,0.9551954242135368,0,0,0,69.4,3.79,0.5728688760806916
4059,2022-03-26,LATAM,Mexico,-,Non_Brand,L,3.8600000000000003,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MarchMarch,0,0.47,3.39,0.12176165803108807,0.8782383419689119,1,0,0,69.4,3.79,0.21079827089337178
4060,2022-03-27,LATAM,Mexico,-,Non_Brand,L,4.68,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MarchMarch,0,0.0,4.68,0.0,1.0,1,0,0,69.4,3.79,0.25557925072046106
4061,2022-03-28,LATAM,Mexico,-,Non_Brand,L,29.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,5.069999999999999,23.99,0.1744666207845836,0.8255333792154164,0,0,0,69.4,3.79,1.586994236311239
4062,2022-03-29,LATAM,Mexico,-,Non_Brand,L,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,4.859999999999999,38.34,0.11249999999999998,0.8875000000000001,0,0,0,69.4,3.79,2.359193083573487
4063,2022-03-30,LATAM,Mexico,-,Non_Brand,L,56.089999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.43,55.66,0.007666250668568373,0.9923337493314316,0,0,0,69.4,3.79,3.0631282420749275
4064,2022-03-31,LATAM,Mexico,-,Non_Brand,L,40.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.01,40.28,0.0002482005460412013,0.9997517994539588,0,0,0,69.4,3.79,2.200275216138328
4065,2022-04-01,LATAM,Mexico,-,Non_Brand,L,25.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,1.21,24.64,0.05,0.95,0,0,0,69.4,3.79,1.411693083573487
4066,2022-04-02,LATAM,Mexico,-,Non_Brand,L,16.79,0.0,0.0,0.0,0.0,2.0,0.0,0.0,AprilApril,0,0.14,16.65,0.008338296605122099,0.9916617033948779,1,0,0,69.4,3.79,0.9169178674351584
4067,2022-04-03,LATAM,Mexico,-,Non_Brand,L,22.64,0.0,0.0,0.0,0.0,2.0,0.0,0.0,AprilApril,0,0.0,22.64,0.0,1.0,1,0,0,69.4,3.79,1.2363919308357347
4068,2022-04-04,LATAM,Mexico,-,Non_Brand,L,110.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,4.8,105.58,0.043486138793259646,0.9565138612067403,0,0,0,69.4,3.79,6.027956772334293
4069,2022-04-05,LATAM,Mexico,-,Non_Brand,L,51.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,5.36,46.32,0.10371517027863777,0.8962848297213623,0,0,0,69.4,3.79,2.822293948126801
4070,2022-04-06,LATAM,Mexico,-,Non_Brand,L,16.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,4.5200000000000005,12.25,0.2695289206917114,0.7304710793082886,0,0,0,69.4,3.79,0.9158256484149855
4071,2022-04-07,LATAM,Mexico,-,Non_Brand,L,13.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.9500000000000001,12.06,0.07302075326671792,0.926979246733282,0,0,0,69.4,3.79,0.7104884726224783
